source,source_RT,source_MW,target,target_RT,target_MW,score,Correlation,P-Value
2602,18.452,406.32927,5278,18.029,819.59234,50,0.826975368,2.18397E-16
2602,18.452,406.32927,5346,23.973,667.55936,25,0.767011859,1.40483E-12
2602,18.452,406.32927,5364,19.26,657.50255,55,0.839222213,2.07736E-12
2602,18.452,406.32927,5365,19.473,481.39636,48,0.790163285,3.43051E-07
2602,18.452,406.32927,5392,21.864,831.62809,37,0.765595984,4.0189E-12
2602,18.452,406.32927,5424,21.171,685.53382,23,0.795786159,6.59551E-09
2602,18.452,406.32927,5551,20.009,847.62327,42,0.889968728,1.94201E-21
2602,18.452,406.32927,5658,17.713,457.34058,49,0.87577443,5.86782E-21
2602,18.452,406.32927,5671,16.829,495.29845,26,0.906240499,4.15039E-24
2602,18.452,406.32927,5694,25.019,637.54851,28,0.802108494,3.39945E-08
2602,18.452,406.32927,5763,19.316,613.47627,42,0.760652998,6.82794E-07
2602,18.452,406.32927,5770,18.03,802.56563,33,0.858210685,9.78031E-19
2602,18.452,406.32927,5850,16.832,539.32477,27,0.898439939,7.7199E-24
2602,18.452,406.32927,5876,19.474,464.36985,25,0.758291793,1.31556E-07
2602,18.452,406.32927,5931,21.06,773.5867,67,0.784592825,5.07326E-17
2602,18.452,406.32927,6011,16.795,610.35053,29,0.936893298,9.0058E-27
2602,18.452,406.32927,6047,23.496,609.51669,25,0.802723833,1.61498E-10
2602,18.452,406.32927,6158,16.821,583.35103,23,0.947810734,1.77252E-28
2602,18.452,406.32927,6167,16.107,439.3505,67,0.955325201,3.52699E-21
2602,18.452,406.32927,6183,16.032,615.45586,44,0.79141723,5.21806E-14
2602,18.452,406.32927,6216,23.223,991.73752,58,0.810257002,1.91814E-08
2602,18.452,406.32927,6218,22.576,785.62269,33,0.86729952,1.857E-16
2602,18.452,406.32927,6221,16.866,451.27214,29,0.789061892,8.10173E-16
2602,18.452,406.32927,6229,18.681,759.47206,33,0.766487589,4.76114E-17
2602,18.452,406.32927,6384,16.097,483.37626,67,0.758929212,1.38607E-08
2602,18.452,406.32927,6402,16.079,527.403,53,0.807088999,2.34723E-15
2602,18.452,406.32927,6484,24.473,579.50633,33,0.760258721,6.97343E-07
2602,18.452,406.32927,6649,16.679,759.45613,25,0.794048718,4.53078E-20
2602,18.452,406.32927,6677,23.574,623.53294,50,0.910476697,1.36021E-14
2602,18.452,406.32927,6683,20.83,655.52364,47,0.757217763,4.71474E-10
2602,18.452,406.32927,6803,25.895,651.56419,33,0.856991674,1.14511E-13
2602,18.452,406.32927,6811,16.078,510.37666,56,0.802976071,3.67696E-17
2602,18.452,406.32927,6826,16.752,671.4036,27,0.806775458,8.21251E-19
2602,18.452,406.32927,6840,17.833,589.41889,29,0.898794502,2.83368E-16
2602,18.452,406.32927,6841,16.673,566.32462,25,0.731871377,8.1057E-16
2602,18.452,406.32927,6860,17.11,599.4608,44,0.771533366,2.23914E-18
2602,18.452,406.32927,6883,16.535,759.45613,27,0.810504239,2.84132E-20
2602,18.452,406.32927,6891,16.785,627.3774,27,0.786648699,8.54784E-18
2602,18.452,406.32927,6912,16.717,715.42991,42,0.787458102,6.47539E-19
2602,18.452,406.32927,6949,22.077,683.55446,58,0.887446791,9.16609E-18
2602,18.452,406.32927,6968,22.164,595.50168,46,0.820999798,8.64018E-09
2602,18.452,406.32927,7013,21.443,404.35015,73,0.752893429,7.89858E-11
2602,18.452,406.32927,7055,17.692,721.49784,33,0.792712975,1.31412E-15
2602,18.452,406.32927,7062,17.876,545.39283,47,0.857887609,3.00686E-12
2602,18.452,406.32927,7078,16.692,742.4295,26,0.784108397,1.85297E-18
2602,18.452,406.32927,7104,21.954,418.36542,54,0.867973297,5.76652E-15
2602,18.452,406.32927,7130,16.728,698.40331,37,0.787130593,6.84847E-19
2602,18.452,406.32927,7224,16.639,627.3775,31,0.777740327,7.99646E-19
2602,18.452,406.32927,7250,21.814,875.65448,58,0.846869407,2.99182E-12
2602,18.452,406.32927,7252,16.64,803.48221,24,0.791195451,7.62535E-20
2602,18.452,406.32927,7301,18.59,759.47267,50,0.731931502,5.63832E-15
2602,18.452,406.32927,7317,16.922,407.24576,25,0.9008713,2.03866E-23
2602,18.452,406.32927,7330,16.004,659.48248,50,0.796786643,9.53308E-15
2602,18.452,406.32927,7332,20.181,743.57664,33,0.737013998,1.32178E-15
2602,18.452,406.32927,7343,17.358,853.57676,28,0.723093226,2.47837E-14
2602,18.452,406.32927,7398,23.504,711.58569,58,0.917188711,5.26504E-20
2602,18.452,406.32927,7436,15.983,703.50905,67,0.784807363,1.01613E-18
2602,18.452,406.32927,7448,16.638,610.35073,33,0.783858321,2.80439E-19
2602,18.452,406.32927,7517,16.569,715.42983,31,0.790188945,2.46332E-19
2602,18.452,406.32927,7561,23.458,755.61206,67,0.876720048,1.30327E-14
2602,18.452,406.32927,7569,23.538,667.5595,58,0.795210775,6.88325E-13
2602,18.452,406.32927,7614,17.922,501.36616,33,0.823320233,1.2139E-12
2602,18.452,406.32927,7868,17.983,863.61837,58,0.900790129,2.61347E-22
2602,18.452,406.32927,7902,18.219,643.48705,36,0.895865576,2.2034E-21
2602,18.452,406.32927,7939,16.603,671.4036,37,0.790701021,1.36995E-19
2602,18.452,406.32927,7997,16.502,786.45563,33,0.765503727,5.90529E-18
2602,18.452,406.32927,8047,22.041,803.57549,23,0.709005528,3.2987E-10
2602,18.452,406.32927,8089,16.574,698.40342,33,0.790011407,2.54139E-19
2602,18.452,406.32927,8104,25.293,593.52232,33,0.775798658,3.4976E-12
2602,18.452,406.32927,8188,18.638,803.49849,33,0.767321151,4.20079E-17
2602,18.452,406.32927,8234,16.73,654.37715,28,0.788504063,5.41108E-19
2602,18.452,406.32927,8240,18.541,803.50041,28,0.744418797,6.64635E-14
2602,18.452,406.32927,8275,20.673,747.44915,37,0.89798503,5.56345E-22
2602,18.452,406.32927,8377,16.5,803.48241,33,0.76889252,3.43642E-18
2602,18.452,406.32927,8484,16.671,583.3511,47,0.733522299,6.47799E-16
2602,18.452,406.32927,8527,17.609,617.45019,67,0.789909381,2.58733E-19
2602,18.452,406.32927,8591,16.602,847.50833,33,0.794796255,3.94777E-20
2602,18.452,406.32927,8623,22.894,388.35485,58,0.831676639,3.31672E-10
2602,18.452,406.32927,8674,18.421,472.3377,33,0.712047907,2.92482E-11
2602,18.452,406.32927,8750,16.607,830.48215,33,0.793897482,4.6585E-20
2602,18.452,406.32927,8912,22.178,671.49555,67,0.817933281,2.05727E-10
2602,18.452,406.32927,8991,15.961,747.53513,67,0.889355011,3.79077E-25
2602,18.452,406.32927,8994,20.127,787.60259,67,0.756343496,1.36458E-16
2602,18.452,406.32927,9088,22.132,715.52283,22,0.761026721,5.0165E-14
2602,18.452,406.32927,9162,16.467,847.50867,37,0.842732772,1.36643E-21
2602,18.452,406.32927,9231,17.569,661.47702,36,0.783680575,1.22827E-18
2602,18.452,406.32927,9284,16.469,830.48163,37,0.892692175,6.24471E-26
2602,18.452,406.32927,9500,21.764,468.35375,83,0.747109671,3.75733E-09
2602,18.452,406.32927,9827,21.761,919.68038,58,0.777879424,2.1758E-09
2602,18.452,406.32927,10020,18.183,715.54549,58,0.812221682,8.12027E-13
2602,18.452,406.32927,10042,23.424,446.3967,58,0.855177251,2.13035E-12
2602,18.452,406.32927,10261,23.34,887.68996,33,0.726670527,0.000128047
2602,18.452,406.32927,10887,16.437,891.53481,21,0.91866082,1.16569E-24
2602,18.452,406.32927,11107,18.168,647.4606,25,0.771571682,2.20028E-17
2602,18.452,406.32927,11254,21.563,670.54247,58,0.782699839,3.45938E-10
2602,18.452,406.32927,11258,18.585,847.52519,33,0.714432603,6.93482E-14
2602,18.452,406.32927,11999,16.404,476.29321,21,0.816801262,2.03639E-17
2602,18.452,406.32927,12052,15.937,791.56104,67,0.913544781,6.59862E-26
2602,18.452,406.32927,12451,18.131,759.57232,58,0.709036723,9.6297E-10
2602,18.452,406.32927,13027,10.161,457.32494,58,0.875762397,1.79129E-16
2602,18.452,406.32927,14927,17.265,479.32795,33,0.73791917,5.27101E-16
2606,7.267,196.10976,421,14.144,594.47111,23,0.764858224,1.48147E-16
2606,7.267,196.10976,1444,15.623,298.19303,33,0.759814737,1.2737E-16
2606,7.267,196.10976,1483,15.335,298.19306,38,0.705477442,1.36126E-13
2606,7.267,196.10976,1522,9.24,340.20364,27,0.879708556,1.50029E-27
2606,7.267,196.10976,1695,10.262,206.1305,57,0.816434941,9.01363E-21
2606,7.267,196.10976,1703,13.822,446.28225,24,0.731363586,1.28032E-15
2606,7.267,196.10976,1787,9.553,340.20365,35,0.857760757,7.83715E-25
2606,7.267,196.10976,1791,12.068,406.2507,29,0.838441555,8.60071E-23
2606,7.267,196.10976,2702,21.097,563.38883,21,0.731910492,5.65343E-15
2606,7.267,196.10976,3264,10.696,380.23496,27,0.851597379,7.23669E-24
2606,7.267,196.10976,3276,6.808,196.10976,88,0.922495932,8.14232E-35
2606,7.267,196.10976,3279,11.398,406.25062,29,0.811380685,4.13833E-20
2606,7.267,196.10976,3752,11.334,380.23495,24,0.820469123,4.03032E-21
2606,7.267,196.10976,3863,13.142,446.28229,37,0.832575059,3.17378E-22
2606,7.267,196.10976,4016,11.631,380.23497,25,0.903802968,3.18516E-31
2606,7.267,196.10976,4460,17.071,390.21946,34,0.767612202,4.02059E-17
2606,7.267,196.10976,4774,18.729,715.44521,21,0.711506234,6.79879E-14
2606,7.267,196.10976,5000,12.379,406.25072,24,0.879374561,1.665E-27
2606,7.267,196.10976,5644,16.531,364.20369,21,0.793539488,6.14222E-19
2606,7.267,196.10976,6217,14.398,298.19307,21,0.775648252,2.96811E-17
2606,7.267,196.10976,6229,18.681,759.47206,26,0.759844748,5.97372E-18
2606,7.267,196.10976,8188,18.638,803.49849,26,0.743991957,2.26191E-16
2606,7.267,196.10976,8262,17.149,364.24006,29,0.868898226,3.76821E-26
2606,7.267,196.10976,9092,19.896,476.3498,22,0.716604028,1.287E-06
2606,7.267,196.10976,10909,13.828,281.14139,27,0.729517771,5.20496E-15
2606,7.267,196.10976,10953,15.695,306.19835,25,0.705657103,1.89385E-13
2606,7.267,196.10976,11258,18.585,847.52519,26,0.787627711,1.67699E-18
2606,7.267,196.10976,11654,16.794,505.17345,27,0.700001718,5.83099E-15
2606,7.267,196.10976,13321,15.935,297.33947,24,0.765644739,4.22234E-13
2606,7.267,196.10976,14309,16.361,275.09447,24,0.704849435,2.07349E-13
2635,18.474,407.36092,169,12.947,522.4134,23,0.711437254,7.97763E-07
2635,18.474,407.36092,2119,19.946,658.16898,23,0.714908424,1.40014E-06
2635,18.474,407.36092,2901,18.276,582.43436,63,0.930546271,4.5324E-15
2635,18.474,407.36092,2926,23.575,595.50189,64,0.709851136,6.8309E-08
2635,18.474,407.36092,3010,18.227,626.46058,53,0.714758718,2.0462E-06
2635,18.474,407.36092,3080,18.273,599.4607,57,0.706170336,1.22114E-07
2635,18.474,407.36092,3155,20.241,654.49196,53,0.742397951,4.16811E-08
2635,18.474,407.36092,3170,18.415,467.38166,59,0.857837995,5.96483E-12
2635,18.474,407.36092,3239,18.452,451.38713,55,0.96175903,1.20082E-28
2635,18.474,407.36092,3249,20.183,698.51822,43,0.786457576,1.79932E-09
2635,18.474,407.36092,3251,18.177,670.48682,63,0.83076869,3.28193E-11
2635,18.474,407.36092,3341,23.637,463.42343,61,0.710795755,1.71339E-06
2635,18.474,407.36092,3385,20.528,435.39219,54,0.964067922,1.91212E-30
2635,18.474,407.36092,3433,22.165,567.47014,57,0.846782735,2.75973E-10
2635,18.474,407.36092,3551,18.45,423.35593,60,0.961451659,9.73887E-26
2635,18.474,407.36092,3563,18.172,687.51338,49,0.890672089,1.93301E-11
2635,18.474,407.36092,3577,20.239,671.5182,49,0.742397951,4.16811E-08
2635,18.474,407.36092,3597,18.127,714.51318,58,0.850203958,1.9733E-10
2635,18.474,407.36092,3633,18.488,521.42897,33,0.738524761,4.78504E-06
2635,18.474,407.36092,3703,18.121,731.53985,39,0.850203958,1.9733E-10
2635,18.474,407.36092,3865,20.129,742.54454,33,0.716914471,4.12158E-07
2635,18.474,407.36092,3934,23.628,490.42278,65,0.745142195,0.00016336
2635,18.474,407.36092,4019,20.179,715.54457,38,0.703127896,4.20894E-07
2635,18.474,407.36092,4105,20.499,479.41813,51,0.837146971,2.64636E-12
2635,18.474,407.36092,4182,22.254,463.42342,53,0.743330739,5.84898E-06
2635,18.474,407.36092,4235,20.124,759.57109,45,0.8287837,2.38803E-10
2635,18.474,407.36092,4283,20.067,786.57062,35,0.953701351,2.93848E-18
2635,18.474,407.36092,4392,21.575,669.53901,35,0.892826998,1.46919E-11
2635,18.474,407.36092,4416,20.065,803.59714,33,0.954332885,2.36954E-18
2635,18.474,407.36092,4457,18.079,758.53955,35,0.835147355,1.29868E-10
2635,18.474,407.36092,4470,21.114,729.56023,38,0.704685426,4.60339E-08
2635,18.474,407.36092,4712,23.639,491.45474,41,0.897853764,9.34804E-11
2635,18.474,407.36092,4963,18.076,775.56618,46,0.832811307,1.62889E-10
2635,18.474,407.36092,5062,23.258,947.71144,30,0.722631802,9.49202E-07
2635,18.474,407.36092,5195,23.607,579.50661,60,0.789168658,6.02237E-07
2635,18.474,407.36092,5364,19.26,657.50255,65,0.78664552,2.90803E-09
2635,18.474,407.36092,5551,20.009,847.62327,48,0.922976979,8.09284E-15
2635,18.474,407.36092,5638,26.224,753.63241,28,0.729960367,9.62723E-07
2635,18.474,407.36092,5658,17.713,457.34058,34,0.812445092,3.10031E-09
2635,18.474,407.36092,5671,16.829,495.29845,24,0.886171058,3.04244E-13
2635,18.474,407.36092,5694,25.019,637.54851,45,0.716491753,3.83625E-05
2635,18.474,407.36092,5931,21.06,773.5867,55,0.715162118,1.4901E-07
2635,18.474,407.36092,6011,16.795,610.35053,20,0.907052603,6.03981E-14
2635,18.474,407.36092,6167,16.107,439.3505,58,0.912249195,1.60215E-15
2635,18.474,407.36092,6183,16.032,615.45586,46,0.701358954,1.98896E-08
2635,18.474,407.36092,6221,16.866,451.27214,20,0.766137939,8.34146E-09
2635,18.474,407.36092,6649,16.679,759.45613,23,0.719558478,8.75633E-10
2635,18.474,407.36092,6677,23.574,623.53294,60,0.882137074,2.56726E-09
2635,18.474,407.36092,6803,25.895,651.56419,55,0.849833158,1.46612E-09
2635,18.474,407.36092,6824,16.768,486.28629,43,0.717119226,3.22267E-09
2635,18.474,407.36092,6826,16.752,671.4036,25,0.711584178,1.43266E-08
2635,18.474,407.36092,6840,17.833,589.41889,29,0.866378702,3.58196E-11
2635,18.474,407.36092,6860,17.11,599.4608,55,0.727576531,9.9611E-10
2635,18.474,407.36092,6883,16.535,759.45613,25,0.720257524,3.71781E-09
2635,18.474,407.36092,6949,22.077,683.55446,55,0.875455252,2.27518E-09
2635,18.474,407.36092,6968,22.164,595.50168,41,0.784101546,7.94959E-07
2635,18.474,407.36092,7000,26.554,709.60628,53,0.857806235,4.59926E-11
2635,18.474,407.36092,7031,16.427,575.40339,53,0.742473809,2.74443E-08
2635,18.474,407.36092,7055,17.692,721.49784,24,0.702363095,6.51614E-09
2635,18.474,407.36092,7250,21.814,875.65448,53,0.763578529,2.3561E-07
2635,18.474,407.36092,7300,16.484,487.35092,33,0.716458228,1.8853E-06
2635,18.474,407.36092,7330,16.004,659.48248,46,0.707877126,6.28199E-09
2635,18.474,407.36092,7351,16.456,531.37702,22,0.741954344,2.8397E-08
2635,18.474,407.36092,7398,23.504,711.58569,55,0.704719599,1.37793E-05
2635,18.474,407.36092,7539,16.395,619.42964,53,0.746890327,1.34453E-08
2635,18.474,407.36092,7541,16.399,602.40304,20,0.738925665,2.30288E-08
2635,18.474,407.36092,7561,23.458,755.61206,55,0.775141713,1.27629E-06
2635,18.474,407.36092,7868,17.983,863.61837,53,0.88762523,2.82193E-11
2635,18.474,407.36092,7902,18.219,643.48705,47,0.714758718,2.0462E-06
2635,18.474,407.36092,8104,25.293,593.52232,55,0.729866722,4.39311E-07
2635,18.474,407.36092,8275,20.673,747.44915,25,0.926260545,4.12845E-15
2635,18.474,407.36092,8674,18.421,472.3377,28,0.788095,1.57876E-09
2635,18.474,407.36092,8912,22.178,671.49555,58,0.713366898,6.65414E-06
2635,18.474,407.36092,8991,15.961,747.53513,58,0.866861227,6.85315E-15
2635,18.474,407.36092,9162,16.467,847.50867,28,0.813377006,1.23315E-12
2635,18.474,407.36092,9284,16.469,830.48163,28,0.872895347,5.46089E-15
2635,18.474,407.36092,10042,23.424,446.3967,53,0.741724685,9.53513E-06
2635,18.474,407.36092,10261,23.34,887.68996,28,0.723435951,0.001537692
2635,18.474,407.36092,11091,23.062,478.27269,21,0.728605245,0.00473067
2635,18.474,407.36092,12052,15.937,791.56104,55,0.89737884,1.95545E-15
2635,18.474,407.36092,13027,10.161,457.32494,55,0.855515514,1.15279E-10
2656,22.86,712.36188,8019,22.88,713.36518,41,0.905852756,1.85537E-33
2663,18.737,555.33487,2573,18.702,582.3347,55,0.881847582,8.35568E-31
2663,18.737,555.33487,2724,18.762,626.36079,47,0.98014009,1.26648E-63
2663,18.737,555.33487,2835,18.834,555.3349,90,0.983626857,8.6874E-66
2663,18.737,555.33487,2858,18.667,626.36085,49,0.88005125,3.15888E-29
2663,18.737,555.33487,2901,18.276,582.43436,30,0.927285648,7.41329E-27
2663,18.737,555.33487,2908,23.463,727.58053,23,0.959611021,4.69473E-43
2663,18.737,555.33487,2936,23.54,639.52803,22,0.935346539,1.13642E-39
2663,18.737,555.33487,2962,17.525,660.44505,36,0.96831796,2.05643E-55
2663,18.737,555.33487,3010,18.227,626.46058,25,0.957895412,1.74203E-31
2663,18.737,555.33487,3022,17.565,616.41868,39,0.886559115,1.56066E-30
2663,18.737,555.33487,3107,18.636,670.38723,61,0.959862166,2.94656E-49
2663,18.737,555.33487,3109,18.836,583.36618,62,0.980466396,3.14574E-63
2663,18.737,555.33487,3113,17.561,633.44521,31,0.944293994,3.00599E-44
2663,18.737,555.33487,3221,23.502,683.55427,22,0.947671784,6.35772E-42
2663,18.737,555.33487,3249,20.183,698.51822,21,0.93593666,1.03993E-30
2663,18.737,555.33487,3298,17.48,704.4713,39,0.971250852,2.90558E-57
2663,18.737,555.33487,3316,18.681,714.4135,48,0.849627646,3.50346E-26
2663,18.737,555.33487,3336,17.467,721.49791,33,0.972189828,6.76517E-58
2663,18.737,555.33487,3349,17.515,677.47151,33,0.886807784,1.56829E-27
2663,18.737,555.33487,3386,18.537,758.43975,46,0.983315128,1.40668E-50
2663,18.737,555.33487,3430,18.589,714.41349,46,0.952809851,2.67861E-46
2663,18.737,555.33487,3437,18.49,802.46551,45,0.952007268,2.25428E-42
2663,18.737,555.33487,3441,17.605,589.41904,34,0.960942263,9.32639E-50
2663,18.737,555.33487,3450,18.475,846.49196,40,0.945263508,3.74996E-41
2663,18.737,555.33487,3498,18.798,627.39249,47,0.974718578,2.08036E-58
2663,18.737,555.33487,3516,18.634,758.43979,55,0.838880647,3.60976E-24
2663,18.737,555.33487,3597,18.127,714.51318,55,0.914067632,5.23519E-24
2663,18.737,555.33487,3619,18.679,731.44023,51,0.955224968,8.65924E-48
2663,18.737,555.33487,3630,18.664,643.38742,53,0.968015913,2.00727E-53
2663,18.737,555.33487,3675,18.726,687.41377,49,0.969718349,2.83499E-56
2663,18.737,555.33487,3703,18.121,731.53985,28,0.914067632,5.23519E-24
2663,18.737,555.33487,3735,22.07,655.52314,22,0.930489304,3.58059E-29
2663,18.737,555.33487,3763,18.583,802.46588,46,0.978384308,1.59032E-56
2663,18.737,555.33487,3814,18.394,890.51805,44,0.945188293,1.50353E-44
2663,18.737,555.33487,3815,17.436,748.49765,57,0.964352771,1.36351E-52
2663,18.737,555.33487,3828,18.801,610.36609,41,0.973731975,4.75872E-57
2663,18.737,555.33487,3865,20.129,742.54454,23,0.862713452,2.55444E-20
2663,18.737,555.33487,3922,18.486,890.51793,46,0.955562211,3.94154E-43
2663,18.737,555.33487,4019,20.179,715.54457,22,0.869011031,7.61006E-22
2663,18.737,555.33487,4048,17.424,765.5241,34,0.952383765,1.08887E-47
2663,18.737,555.33487,4057,18.441,863.51852,46,0.914301901,2.1437E-28
2663,18.737,555.33487,4138,18.629,775.46628,51,0.956438578,2.68869E-48
2663,18.737,555.33487,4150,18.586,731.44009,52,0.958368801,1.70487E-47
2663,18.737,555.33487,4191,18.702,599.36135,56,0.979922606,4.03607E-64
2663,18.737,555.33487,4197,18.392,907.54458,39,0.947342107,2.69936E-45
2663,18.737,555.33487,4227,18.536,775.4661,52,0.980564529,4.03571E-49
2663,18.737,555.33487,4235,20.124,759.57109,22,0.884629336,6.9641E-23
2663,18.737,555.33487,4283,20.067,786.57062,25,0.850351909,8.65655E-20
2663,18.737,555.33487,4346,18.529,863.51845,43,0.9686363,6.3256E-49
2663,18.737,555.33487,4387,18.762,671.41882,43,0.963785584,2.69799E-52
2663,18.737,555.33487,4400,18.488,819.49212,56,0.947588368,2.13212E-41
2663,18.737,555.33487,4412,18.761,643.38738,54,0.980964644,1.99472E-64
2663,18.737,555.33487,4416,20.065,803.59714,23,0.875517083,1.43067E-21
2663,18.737,555.33487,4457,18.079,758.53955,25,0.914102159,5.44554E-26
2663,18.737,555.33487,4470,21.114,729.56023,27,0.781328755,1.2279E-17
2663,18.737,555.33487,4473,18.347,934.54418,36,0.955707162,1.59855E-48
2663,18.737,555.33487,4551,18.634,687.41387,68,0.960032408,6.85459E-50
2663,18.737,555.33487,4570,18.703,627.39246,46,0.963816681,6.891E-53
2663,18.737,555.33487,4615,18.58,819.49235,52,0.978547976,2.41016E-57
2663,18.737,555.33487,4635,18.667,671.419,53,0.950822122,4.91805E-45
2663,18.737,555.33487,4696,18.44,934.54444,32,0.906811738,1.70209E-18
2663,18.737,555.33487,4735,21.917,787.60207,32,0.918427499,1.8053E-27
2663,18.737,555.33487,4963,18.076,775.56618,33,0.909763665,2.34885E-25
2663,18.737,555.33487,5063,17.388,792.52393,31,0.970412781,2.23125E-52
2663,18.737,555.33487,5064,18.481,907.54427,35,0.958032796,1.26394E-44
2663,18.737,555.33487,5195,23.607,579.50661,39,0.946806403,8.28392E-20
2663,18.737,555.33487,5201,18.638,715.44558,39,0.9333088,1.43188E-39
2663,18.737,555.33487,5278,18.029,819.59234,57,0.700779573,1.61262E-10
2663,18.737,555.33487,5300,18.437,951.57114,41,0.894212276,9.97712E-25
2663,18.737,555.33487,5328,18.345,951.5711,42,0.955992299,1.21052E-48
2663,18.737,555.33487,5364,19.26,657.50255,25,0.814213497,5.91268E-12
2663,18.737,555.33487,5392,21.864,831.62809,38,0.926884692,1.68211E-25
2663,18.737,555.33487,5551,20.009,847.62327,30,0.910907665,3.9315E-25
2663,18.737,555.33487,5699,18.339,978.5704,38,0.92173202,5.7969E-38
2663,18.737,555.33487,5763,19.316,613.47627,25,0.716844525,3.92303E-06
2663,18.737,555.33487,5770,18.03,802.56563,33,0.708501604,8.25524E-11
2663,18.737,555.33487,5842,17.875,596.07677,30,0.946698418,1.31556E-41
2663,18.737,555.33487,5931,21.06,773.5867,54,0.76403005,6.33894E-16
2663,18.737,555.33487,6011,16.795,610.35053,57,0.957846575,1.45737E-32
2663,18.737,555.33487,6045,17.39,809.5504,36,0.971338546,6.17257E-53
2663,18.737,555.33487,6158,16.821,583.35103,48,0.936279913,1.41296E-27
2663,18.737,555.33487,6183,16.032,615.45586,36,0.940750388,9.20014E-32
2663,18.737,555.33487,6216,23.223,991.73752,51,0.770825103,9.95833E-07
2663,18.737,555.33487,6218,22.576,785.62269,28,0.920507719,1.23234E-21
2663,18.737,555.33487,6229,18.681,759.47206,55,0.882757968,1.29387E-30
2663,18.737,555.33487,6279,18.389,995.59732,38,0.895354402,1.15182E-32
2663,18.737,555.33487,6649,16.679,759.45613,51,0.90492772,8.838E-35
2663,18.737,555.33487,6677,23.574,623.53294,39,0.949298822,1.16824E-18
2663,18.737,555.33487,6741,17.786,633.44516,30,0.817616386,2.03505E-19
2663,18.737,555.33487,6765,16.366,646.42919,53,0.753597982,2.4116E-17
2663,18.737,555.33487,6826,16.752,671.4036,45,0.907754251,6.4372E-32
2663,18.737,555.33487,6840,17.833,589.41889,36,0.794467707,1.21671E-10
2663,18.737,555.33487,6841,16.673,566.32462,41,0.94946323,1.44471E-46
2663,18.737,555.33487,6883,16.535,759.45613,51,0.910444843,1.44422E-33
2663,18.737,555.33487,6891,16.785,627.3774,39,0.936354341,1.71875E-39
2663,18.737,555.33487,6912,16.717,715.42991,46,0.909563736,6.20335E-35
2663,18.737,555.33487,6949,22.077,683.55446,53,0.87904556,2.2072E-17
2663,18.737,555.33487,7055,17.692,721.49784,44,0.822567878,1.40635E-18
2663,18.737,555.33487,7078,16.692,742.4295,48,0.909514259,8.99038E-34
2663,18.737,555.33487,7130,16.728,698.40331,51,0.910847299,3.42509E-35
2663,18.737,555.33487,7192,18.301,995.59727,38,0.920151688,1.50927E-35
2663,18.737,555.33487,7224,16.639,627.3775,48,0.91725994,2.40047E-37
2663,18.737,555.33487,7250,21.814,875.65448,53,0.890478156,1.45262E-14
2663,18.737,555.33487,7252,16.64,803.48221,44,0.869799497,4.78879E-29
2663,18.737,555.33487,7301,18.59,759.47267,58,0.911190232,4.24608E-34
2663,18.737,555.33487,7330,16.004,659.48248,33,0.947975157,1.60336E-33
2663,18.737,555.33487,7332,20.181,743.57664,28,0.803886026,1.45963E-21
2663,18.737,555.33487,7343,17.358,853.57676,23,0.885428987,1.10768E-28
2663,18.737,555.33487,7398,23.504,711.58569,53,0.901554429,2.3668E-18
2663,18.737,555.33487,7436,15.983,703.50905,55,0.906430657,8.20109E-33
2663,18.737,555.33487,7448,16.638,610.35073,54,0.915709952,5.29752E-37
2663,18.737,555.33487,7517,16.569,715.42983,39,0.900689791,1.60765E-32
2663,18.737,555.33487,7531,18.779,599.46551,56,0.723269419,8.22099E-16
2663,18.737,555.33487,7561,23.458,755.61206,54,0.935288742,4.20625E-20
2663,18.737,555.33487,7569,23.538,667.5595,53,0.799148453,2.60754E-13
2663,18.737,555.33487,7868,17.983,863.61837,53,0.897548203,6.24575E-22
2663,18.737,555.33487,7939,16.603,671.4036,49,0.895707269,1.00053E-32
2663,18.737,555.33487,7997,16.502,786.45563,43,0.900110364,7.16037E-34
2663,18.737,555.33487,8047,22.041,803.57549,21,0.864100696,3.05127E-19
2663,18.737,555.33487,8089,16.574,698.40342,55,0.898276738,4.23641E-32
2663,18.737,555.33487,8188,18.638,803.49849,28,0.869118732,1.01656E-27
2663,18.737,555.33487,8234,16.73,654.37715,66,0.91171417,2.28163E-35
2663,18.737,555.33487,8240,18.541,803.50041,41,0.824119892,1.90007E-19
2663,18.737,555.33487,8275,20.673,747.44915,37,0.936957842,1.51612E-29
2663,18.737,555.33487,8377,16.5,803.48241,43,0.900643999,5.70939E-34
2663,18.737,555.33487,8484,16.671,583.3511,58,0.953818381,2.87946E-48
2663,18.737,555.33487,8527,17.609,617.45019,55,0.911110709,7.39044E-35
2663,18.737,555.33487,8591,16.602,847.50833,52,0.87219134,2.21535E-29
2663,18.737,555.33487,8743,19.954,891.6496,53,0.945599585,5.94556E-31
2663,18.737,555.33487,8750,16.607,830.48215,52,0.873338425,1.52226E-29
2663,18.737,555.33487,8912,22.178,671.49555,55,0.870644744,2.86867E-13
2663,18.737,555.33487,8949,17.645,765.52424,30,0.790066758,3.47314E-20
2663,18.737,555.33487,8991,15.961,747.53513,54,0.899782457,2.79735E-27
2663,18.737,555.33487,8994,20.127,787.60259,55,0.85134556,4.2115E-26
2663,18.737,555.33487,9059,20.71,703.42269,37,0.908327901,1.91781E-27
2663,18.737,555.33487,9078,16.336,707.48205,30,0.720822365,2.40251E-15
